time,sea_ice_melt_mean,sea_ice_melt_std_dev,sea_ice_melt_trend,meteoric_mean,meteoric_std_dev,meteoric_trend,net_liquid_freshwater_mean,net_liquid_freshwater_std_dev,net_liquid_freshwater_trend
1996-12-16 12:00:00,2106.3257428455304,334.60171780677626,2043.9285442129806,2808.6160432669035,479.83887406237943,2733.1403793691316,4914.941786112434,814.4405918691557,4777.068923582112
1997-01-16 12:00:00,2118.7711217818837,314.13367602259405,2044.990394102476,2825.725352060697,451.13573183730773,2735.8473299846705,4944.496473842581,765.2694078599018,4780.837724087147
1997-02-15 00:00:00,2089.6500233217344,325.0575877577937,2046.0522439919714,2772.669913195703,473.95349014969787,2738.5542806002095,4862.319936517437,799.0110779074917,4784.606524592181
1997-03-16 12:00:00,2102.2112479563057,341.21410708195697,2047.114093881467,2775.051489516356,476.56662422638726,2741.2612312157485,4877.262737472662,817.7807313083442,4788.375325097215
1997-04-16 00:00:00,2117.316530253547,350.00257803193296,2048.1759437709625,2801.453722655597,504.86998771370594,2743.9681818312874,4918.770252909144,854.8725657456389,4792.14412560225
1997-05-16 12:00:00,2097.4951233656243,351.2948653182518,2049.2377936604576,2801.9584765411096,504.78873797201123,2746.6751324468264,4899.453599906734,856.083603290263,4795.912926107284
1997-06-16 00:00:00,2028.423049017563,316.88650479191085,2050.299643549953,2682.2799018742694,422.3507336440877,2749.3820830623654,4710.702950891832,739.2372384359985,4799.681726612318
1997-07-16 12:00:00,2022.8356138214986,322.5728454614281,2051.3614934394486,2651.5209611320925,444.4591060733935,2752.089033677904,4674.356574953591,767.0319515348216,4803.450527117353
1997-08-16 12:00:00,1991.3575689644313,351.16592985603836,2052.423343328944,2569.8930371772008,487.3170535493012,2754.795984293443,4561.250606141632,838.4829834053396,4807.219327622387
1997-09-16 00:00:00,1971.5897012689836,354.3131310903681,2053.4851932184392,2528.4298216926345,516.3587082492512,2757.502934908982,4500.019522961618,870.6718393396193,4810.988128127421
1997-10-16 12:00:00,1936.52241116815,309.15657435711023,2054.5470431079348,2474.8646122985206,493.5602610402192,2760.209885524521,4411.38702346667,802.7168353973294,4814.756928632456
1997-11-16 00:00:00,1884.9039663649246,331.38937484054225,2055.6088929974303,2376.167091867302,520.0109255170173,2762.91683614006,4261.071058232226,851.4003003575596,4818.52572913749
1997-12-16 12:00:00,1856.8960171812587,354.6459894105288,2056.670742886926,2346.463441999402,541.5175176016845,2765.6237867555988,4203.359459180661,896.1635070122134,4822.294529642524
1998-01-16 12:00:00,1824.6903612795425,387.6435808633088,2057.7325927764214,2309.145151439146,569.2552412095268,2768.3307373711377,4133.835512718689,956.8988220728356,4826.063330147559
1998-02-15 00:00:00,1818.6527751250314,388.3951275368697,2058.7944426659164,2301.9431881955425,570.0999824503616,2771.0376879866767,4120.595963320574,958.4951099872313,4829.832130652593
1998-03-16 12:00:00,1781.061676069194,328.1273697893265,2059.856292555412,2246.407283916719,497.00724282746415,2773.7446386022157,4027.468959985913,825.1346126167907,4833.600931157627
1998-04-16 00:00:00,1758.626777241122,292.1751182110482,2060.9181424449075,2202.51381319215,400.6931909316448,2776.4515892177546,3961.140590433272,692.868309142693,4837.369731662662
1998-05-16 12:00:00,1760.411901906062,293.4967755801249,2061.979992334403,2171.452763543001,372.5649587001062,2779.1585398332936,3931.864665449063,666.0617342802311,4841.138532167696
1998-06-16 00:00:00,1752.5077277246573,293.1985089343238,2063.041842223898,2129.0493626322987,379.47808961500806,2781.865490448832,3881.557090356956,672.6765985493319,4844.907332672731
1998-07-16 12:00:00,1772.0480161554794,294.639784777463,2064.1036921133937,2144.0072252012947,384.33667585716535,2784.572441064371,3916.055241356774,678.9764606346283,4848.676133177765
1998-08-16 12:00:00,1784.2491756883928,286.5485383183433,2065.165542002889,2144.5610879756478,383.9551292835378,2787.27939167991,3928.8102636640406,670.503667601881,4852.444933682799
1998-09-16 00:00:00,1816.694463056686,308.4591735602408,2066.2273918923847,2195.529106110848,395.03192503131766,2789.986342295449,4012.2235691675337,703.4910985915585,4856.213734187834
1998-10-16 12:00:00,1794.7076918231721,291.36234628187856,2067.28924178188,2181.1372684367975,390.61745434568235,2792.693292910988,3975.8449602599694,681.979800627561,4859.982534692868
1998-11-16 00:00:00,1828.5114050242921,273.93343452434345,2068.3510916713753,2234.3543491914184,363.6764339525899,2795.400243526527,4062.8657542157107,637.6098684769333,4863.751335197902
1998-12-16 12:00:00,1788.441477053214,354.3972951625919,2069.412941560871,2186.8727531775307,445.4455590968162,2798.107194142066,3975.3142302307447,799.8428542594081,4867.520135702937
1999-01-16 12:00:00,1805.4539335860698,333.2400077176135,2070.4747914503664,2210.8152422939397,425.42552649850614,2800.814144757605,4016.2691758800092,758.6655342161196,4871.288936207971
1999-02-15 00:00:00,1834.714835320767,341.27644759686814,2071.5366413398615,2243.178015708985,437.62687109925196,2803.521095373144,4077.892851029752,778.9033186961201,4875.057736713005
1999-03-16 12:00:00,1797.5629954489616,329.12437655856183,2072.598491229357,2198.40857451887,421.60186698377805,2806.228045988683,3995.971569967832,750.72624354234,4878.82653721804
1999-04-16 00:00:00,1784.6953323821099,318.63889840973604,2073.6603411188526,2178.7611385543732,390.66348825316624,2808.934996604222,3963.456470936483,709.3023866629023,4882.595337723074
1999-05-16 12:00:00,1761.4851624750327,313.1513588301425,2074.722191008348,2193.2416377471777,399.88145486461246,2811.6419472197604,3954.7268002222104,713.032813694755,4886.3641382281085
1999-06-16 00:00:00,1799.6225275816084,333.0262862184355,2075.7840408978436,2272.230055391758,414.56897726306676,2814.3488978352993,4071.852582973366,747.5952634815022,4890.132938733143
1999-07-16 12:00:00,1777.6520421615871,334.29458569762886,2076.8458907873387,2294.5077108242745,425.21318977873983,2817.0558484508383,4072.159752985862,759.5077754763687,4893.9017392381775
1999-08-16 12:00:00,1818.4035452880655,346.8733609288374,2077.9077406768342,2368.2513568555128,424.18145748477696,2819.7627990663773,4186.6549021435785,771.0548184136144,4897.6705397432115
1999-09-16 00:00:00,1829.4238916600173,360.52831687174023,2078.9695905663298,2378.810886561329,430.36796461987257,2822.4697496819163,4208.2347782213465,790.8962814916129,4901.4393402482465
1999-10-16 12:00:00,1895.9378772423636,434.70027241810857,2080.0314404558253,2467.8382220276676,494.5349102892003,2825.176700297455,4363.776099270031,929.2351827073089,4905.2081407532805
1999-11-16 00:00:00,1922.427363688417,441.8596651408272,2081.0932903453204,2506.164727952771,500.6258079801638,2827.883650912994,4428.592091641188,942.485473120991,4908.976941258315
1999-12-16 12:00:00,1978.9626659687422,344.95905525740017,2082.155140234816,2577.7610372806735,352.3278335649066,2830.590601528533,4556.723703249416,697.2868888223068,4912.7457417633495
2000-01-16 12:00:00,1988.942689088489,331.6053886587699,2083.2169901243115,2603.7660859257835,316.86111570694493,2833.297552144072,4592.708775014273,648.4665043657149,4916.514542268384
2000-02-15 12:00:00,2005.0343068164377,340.59855400706823,2084.278840013807,2653.4785320583737,354.41083442422496,2836.004502759611,4658.512838874812,695.0093884312932,4920.283342773418
2000-03-16 12:00:00,2083.2333591474035,368.80258183318955,2085.340689903302,2772.886465942301,389.47469705970303,2838.71145337515,4856.119825089705,758.2772788928926,4924.052143278453
2000-04-16 00:00:00,2112.3650003871876,373.10887967156214,2086.4025397927976,2814.862034807815,407.1998864719533,2841.4184039906886,4927.227035195003,780.3087661435154,4927.820943783487
2000-05-16 12:00:00,2127.8939606752315,359.61111361946854,2087.464389682293,2812.406493749399,409.0281600986643,2844.1253546062276,4940.3004544246305,768.6392737181328,4931.589744288522
2000-06-16 00:00:00,2117.261888980548,359.86580779810225,2088.5262395717887,2807.119806474431,409.791255036758,2846.8323052217665,4924.381695454978,769.6570628348602,4935.358544793556
2000-07-16 12:00:00,2163.656583239772,329.6492845525666,2089.5880894612837,2850.7644625023263,415.1436875600495,2849.5392558373055,5014.421045742098,744.7929721126161,4939.12734529859
2000-08-16 12:00:00,2099.4607440866985,395.03671732460606,2090.6499393507793,2792.1605758646565,468.86593313724694,2852.2462064528445,4891.621319951355,863.902650461853,4942.896145803625
2000-09-16 00:00:00,2113.981440131884,406.225347766322,2091.711789240275,2810.9852143260955,468.8093387683676,2854.9531570683835,4924.9666544579795,875.0346865346896,4946.664946308659
2000-10-16 12:00:00,2020.0600496106315,388.5927714772436,2092.7736391297703,2713.661575610926,480.1851379601213,2857.6601076839224,4733.721625221558,868.777909437365,4950.433746813693
2000-11-16 00:00:00,1972.9715460749105,399.64119181902385,2093.835489019266,2658.3272414457847,505.1160301603948,2860.3670582994614,4631.298787520695,904.7572219794187,4954.202547318728
2000-12-16 12:00:00,1928.2714929513634,462.2124350217521,2094.897338908761,2611.566045180873,576.6427039194435,2863.0740089150004,4539.837538132237,1038.8551389411957,4957.971347823762
2001-01-16 12:00:00,1922.1341938344383,467.1103833034416,2095.9591887982565,2596.0608112284503,587.4682735414165,2865.7809595305393,4518.195005062888,1054.578656844858,4961.740148328796
2001-02-15 00:00:00,1905.748517446551,457.5725637386137,2097.021038687752,2556.4129119459285,562.2042318543982,2868.4879101460783,4462.1614293924795,1019.7767955930119,4965.508948833831
2001-03-16 12:00:00,1889.602233746274,434.1530747821687,2098.0828885772476,2523.245326492301,512.8395721325608,2871.194860761617,4412.847560238575,946.9926469147294,4969.277749338865
2001-04-16 00:00:00,1901.577471299307,447.83078488521966,2099.1447384667426,2553.0732822792274,560.3525076178463,2873.901811377156,4454.650753578535,1008.183292503066,4973.046549843899
2001-05-16 12:00:00,1896.5008470352789,448.2232434795324,2100.206588356238,2588.5797774312723,568.9829637478389,2876.608761992695,4485.080624466551,1017.2062072273714,4976.815350348934
2001-06-16 00:00:00,1905.6700771775925,452.37917175274555,2101.2684382457337,2659.0028865981617,629.8071134916712,2879.3157126082338,4564.672963775754,1082.1862852444167,4980.584150853968
2001-07-16 12:00:00,1858.5120474329096,449.31966382720236,2102.3302881352292,2612.0238485660925,612.8701488381996,2882.0226632237727,4470.535895999003,1062.1898126654019,4984.352951359002
2001-08-16 12:00:00,1885.933795888096,428.6829826453257,2103.3921380247243,2652.3735208775274,591.0553277765215,2884.7296138393117,4538.307316765624,1019.7383104218472,4988.121751864037
2001-09-16 00:00:00,1849.707946140227,391.8291921567387,2104.45398791422,2611.8407415003644,588.4568990481678,2887.4365644548507,4461.548687640591,980.2860912049065,4991.890552369071
2001-10-16 12:00:00,1914.9593329005265,406.1032349234829,2105.5158378037154,2677.3218141097955,573.9484350125507,2890.1435150703896,4592.2811470103225,980.0516699360336,4995.659352874105
2001-11-16 00:00:00,1950.3197794866435,397.3927589891548,2106.577687693211,2720.1551699336374,550.349568888438,2892.8504656859286,4670.474949420281,947.7423278775927,4999.42815337914
2001-12-16 12:00:00,1963.117281867213,370.7107388779275,2107.639537582706,2734.4537629114498,520.5899620312774,2895.5574163014676,4697.571044778662,891.3007009092049,5003.196953884174
2002-01-16 12:00:00,1959.982733008078,374.6035702477903,2108.7013874722015,2733.901485217084,521.2611585141742,2898.2643669170066,4693.884218225162,895.8647287619644,5006.965754389208
2002-02-15 00:00:00,1992.367560053681,399.9317495333549,2109.763237361697,2761.259669546113,527.584435670124,2900.971317532545,4753.627229599794,927.5161852034789,5010.734554894243
2002-03-16 12:00:00,2000.8374691421598,410.4198339906572,2110.8250872511926,2810.8179191447393,585.6484891041688,2903.678268148084,4811.655388286899,996.0683230948259,5014.503355399277
2002-04-16 00:00:00,1967.7039037222046,386.4658420537817,2111.886937140688,2784.344679032956,557.1339597868665,2906.385218763623,4752.04858275516,943.5998018406483,5018.272155904311
2002-05-16 12:00:00,1931.7135590050666,416.211900830436,2112.948787030183,2746.90053661363,561.7635297407361,2909.092169379162,4678.614095618696,977.9754305711721,5022.040956409346
2002-06-16 00:00:00,1823.535258764211,502.5197366045553,2114.0106369196787,2585.050558422496,582.4299740364402,2911.799119994701,4408.585817186708,1084.9497106409954,5025.80975691438
2002-07-16 12:00:00,1743.4765001639114,595.2102438631605,2115.0724868091743,2445.53999822977,745.2422957886282,2914.50607061024,4189.016498393681,1340.4525396517888,5029.578557419414
2002-08-16 12:00:00,1728.7956389304545,598.1098376347917,2116.13433669867,2421.8689687193005,746.0956462292485,2917.213021225779,4150.6646076497545,1344.2054838640402,5033.347357924449
2002-09-16 00:00:00,1682.2913925231762,591.6004513208986,2117.196186588165,2401.925212830122,748.8929098903182,2919.919971841318,4084.2166053532983,1340.4933612112168,5037.116158429483
2002-10-16 12:00:00,1659.39496062531,569.8003224674601,2118.2580364776604,2383.681588845717,738.9256967495334,2922.626922456857,4043.076549471027,1308.7260192169933,5040.884958934517
2002-11-16 00:00:00,1657.1067541581572,568.296998856108,2119.319886367156,2374.788867538102,736.3526187530999,2925.333873072396,4031.895621696259,1304.6496176092078,5044.653759439552
2002-12-16 12:00:00,1648.1065598586536,575.7521905900054,2120.3817362566515,2366.069593088339,744.8776957604788,2928.040823687935,4014.1761529469923,1320.6298863504842,5048.422559944586
2003-01-16 12:00:00,1624.3842276773264,587.9282595987786,2121.4435861461466,2324.6579659591766,771.9639489125266,2930.7477743034733,3949.042193636503,1359.8922085113052,5052.191360449621
2003-02-15 00:00:00,1561.4024176648754,531.3685970358924,2122.505436035642,2263.038782567936,741.894254276473,2933.4547249190123,3824.4412002328113,1273.2628513123655,5055.960160954655
2003-03-16 12:00:00,1583.0331094732194,574.6566764874706,2123.5672859251376,2268.074940545658,752.0090130332483,2936.1616755345513,3851.1080500188773,1326.6656895207188,5059.728961459689
2003-04-16 00:00:00,1636.8258725682174,644.0732464688082,2124.629135814633,2345.4319183584716,885.3861895778502,2938.86862615009,3982.2577909266893,1529.4594360466585,5063.497761964724
2003-05-16 12:00:00,1684.8330926044885,646.2515180406621,2125.6909857041283,2363.594082029692,890.0151715515979,2941.575576765629,4048.42717463418,1536.2666895922598,5067.266562469758
2003-06-16 00:00:00,1745.4064233591241,598.6026269090861,2126.752835593624,2406.9557018626324,865.1479310912065,2944.282527381168,4152.362125221756,1463.7505580002926,5071.035362974792
2003-07-16 12:00:00,1827.681539836048,505.41805603224384,2127.8146854831193,2540.6483768608455,736.9497309233044,2946.989477996707,4368.329916696894,1242.3677869555481,5074.804163479827
2003-08-16 12:00:00,1841.7900557014984,499.24249961636383,2128.876535372615,2528.4041292559614,742.629946657157,2949.696428612246,4370.19418495746,1241.8724462735208,5078.572963984861
2003-09-16 00:00:00,1896.0574256311322,495.58361574741417,2129.9383852621104,2569.50299466228,736.2398817654778,2952.403379227785,4465.560420293412,1231.823497512892,5082.3417644898955
2003-10-16 12:00:00,1897.5334268039894,496.1742230725533,2131.0002351516055,2562.99150056294,735.4925828594488,2955.110329843324,4460.52492736693,1231.666805932002,5086.11056499493
2003-11-16 00:00:00,1941.24974163321,527.0455746480753,2132.062085041101,2594.3653559488034,741.8160324586149,2957.817280458863,4535.615097582014,1268.8616071066904,5089.8793654999645
2003-12-16 12:00:00,2001.517496824041,468.31318979903784,2133.1239349305965,2651.6774532811955,686.8447100151625,2960.5242310744015,4653.194950105237,1155.1578998142004,5093.6481660049985
2004-01-16 12:00:00,2031.4856287319653,425.2912146384422,2134.185784820092,2699.102081695844,629.9394382102518,2963.2311816899405,4730.58771042781,1055.230652848694,5097.4169665100335
2004-02-15 12:00:00,2060.1378297452693,414.6265012025426,2135.247634709587,2760.7480122334396,623.3937687198843,2965.9381323054795,4820.885841978708,1038.020269922427,5101.1857670150675
2004-03-16 12:00:00,2024.0903677670722,363.6488943331471,2136.3094845990827,2719.7500295613536,567.6484590508755,2968.6450829210185,4743.840397328426,931.2973533840227,5104.954567520102
2004-04-16 00:00:00,1987.8902598175234,310.3886425257992,2137.371334488578,2635.4633761333366,392.16699452050193,2971.3520335365574,4623.35363595086,702.5556370463012,5108.723368025137
2004-05-16 12:00:00,1968.379849851126,317.6610521581481,2138.4331843780737,2587.5572070005596,416.9414634243347,2974.0589841520964,4555.937056851686,734.6025155824827,5112.492168530171
2004-06-16 00:00:00,1980.0187081599795,305.8857964811217,2139.495034267569,2622.519177697839,395.1484769701085,2976.7659347676354,4602.537885857819,701.0342734512302,5116.260969035205
2004-07-16 12:00:00,1989.4475357642198,297.34619279782294,2140.5568841570644,2645.8854433010656,395.9651973459463,2979.4728853831743,4635.332979065285,693.3113901437692,5120.02976954024
2004-08-16 12:00:00,2026.8366434085756,286.55012577509495,2141.61873404656,2730.4757050712883,382.31977485323057,2982.1798359987133,4757.312348479863,668.8699006283255,5123.798570045274
2004-09-16 00:00:00,2085.7623784982284,368.9388800062445,2142.6805839360554,2842.467861118908,522.4529102089188,2984.8867866142523,4928.230239617136,891.3917902151633,5127.567370550309
2004-10-16 12:00:00,2133.8333990733386,404.0981595066611,2143.7424338255505,2927.635272691817,559.8444609059561,2987.5937372297913,5061.468671765156,963.9426204126172,5131.336171055343
2004-11-16 00:00:00,2124.2000644970394,395.51653764371514,2144.804283715046,2950.4227665873073,564.4451504659885,2990.30068784533,5074.622831084347,959.9616881097036,5135.104971560377
2004-12-16 12:00:00,2153.2417357850272,386.86910890215444,2145.8661336045416,3026.060442458994,529.504062665148,2993.0076384608687,5179.302178244021,916.3731715673025,5138.873772065412
2005-01-16 12:00:00,2180.448202316991,353.90886401031537,2146.927983494037,3061.5839741647833,483.1458208610359,2995.7145890764077,5242.0321764817745,837.0546848713512,5142.642572570446
2005-02-15 00:00:00,2242.9096026551465,391.5312298377852,2147.9898333835326,3140.6362664614494,545.6131093214756,2998.4215396919467,5383.545869116596,937.1443391592608,5146.41137307548
2005-03-16 12:00:00,2262.0099549151723,402.9879189753951,2149.0516832730277,3160.639475069295,555.5452518432063,3001.1284903074857,5422.649429984467,958.5331708186013,5150.180173580515
2005-04-16 00:00:00,2338.709997744931,480.1895669794372,2150.1135331625233,3313.329112546906,753.8306636676874,3003.8354409230246,5652.039110291837,1234.0202306471247,5153.948974085549
2005-05-16 12:00:00,2347.359870205475,470.230881539745,2151.175383052019,3406.002859279044,663.7771035695087,3006.5423915385636,5753.362729484519,1134.0079851092537,5157.717774590583
2005-06-16 00:00:00,2355.237935534677,460.48952971514706,2152.2372329415143,3435.7425406803836,632.543184150527,3009.2493421541026,5790.980476215061,1093.0327138656742,5161.486575095618
2005-07-16 12:00:00,2294.8398504000143,568.4167332786193,2153.2990828310094,3398.8447965337255,680.3459218235575,3011.9562927696415,5693.68464693374,1248.7626551021767,5165.255375600652
